['Nitrile _Enolizable', 'Nitroso']	CN(CCC#N)N=O	113.12	8
['Aryl_Bromide', 'Alkene_Internal']	CC1=Cc2c(Br)cccc2C1	209.09	11
['Amine_Primary', 'Azide']	[N-]=[N+]=NCCN	86.1	6
['Alcohol_Allyl', 'Carboxylic acid']	O=C(O)/C=C\CO	102.09	7
['Hydrazine_NH1', 'Alkene_Internal']	C1=CCNNC1	84.12	6
['Hydrazine_NH1', 'Thiourea']	CNNC(N)=S	105.17	6
['Carboxylic acid', 'Oxime']	O=C(O)/C=N/O	89.05	6
['Carboxylic acid', 'Hydrazine_NH2']	NNC(=O)C(=O)O	104.06	7
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Ester_Enolizable']	CCOC(=O)C1CC(=O)CC(=O)C1	184.19	13
['Hydrazone', 'Amide_Secondary']	CNC(=O)C(=O)N/N=C/c1ccccc1	205.22	15
['Ketone_Enolizable', 'Amidine']	N=C(N)CC(=O)C1CCCCC1	168.24	12
['Thiourea', 'Ureas']	NC(=O)NC(N)=S	119.15	7
['Alcohol', 'Ketone_Enolizable']	CC(=O)CO	74.08	5
['Internal_Michael_Acceptor_Aldehyde', 'Alkene_Internal']	CC1=C(C/C=C(/C)C=O)C(C)(C)CCC1	206.33	15
['Oxirane_Internal', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_H']	COC(=O)/C=C/C1OC1C	142.15	10
['Amide_Secondary', 'Nitrile']	CC1(C#N)CCC(=O)N1	124.14	9
['Alcohol', 'Carboxylic acid']	O=C(O)CO	76.05	5
['Amide_Secondary', 'Ester_Enolizable']	COC(=O)CNC(C)=O	131.13	9
['Hydrazine_NH1', 'SemiUreas']	CNNC(=O)OC	104.11	7
['Imide_SulfonimideH', 'Ureas']	NC(=O)NC=O	88.07	6
['Alkyl_Halide_Prim_ACT_Cl', 'Amide_Secondary']	CNC(=O)CCl	107.54	6
['Carboxylic acid', 'Thiourea']	NC(=S)NCC(=O)O	134.16	8
['Internal_Michael_Acceptor_Alkene_P', 'Phosphonate_Enolizable']	CP1(=O)C=CCO1	118.07	7
['Alcohol', 'Thiourea']	OC1CNC(=S)NC1	132.19	8
['Hydrazine_NH1', 'Alkyl_Halide_Prim_ACT_Cl']	CC(=O)NNC(=O)CCl	150.56	9
['Phenol', 'Amide_Primary']	NC(=O)c1ccccc1O	137.14	10
['Nitrile _Enolizable', 'Sulfonamide_NH']	N#CCCS(N)(=O)=O	134.16	8
['Amide_Tertiary', 'Ketone_NonEnolizable']	CN1C(=O)C(=O)c2ccccc21	161.16	12
['Amine_Primary', 'Thiourea']	NCCNC(N)=S	119.19	7
['Enamine', 'Michael_Acceptor_Alkene_diEWG']	CC(=O)C(=CN)C(C)=O	127.14	9
['Phenol', 'Alkene_Internal']	C/C=C\c1ccccc1O	134.18	10
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Ester_Enolizable']	COC(=O)CCC(=O)CC(C)=O	172.18	12
['Amine_Secondary', 'Nitrile _Enolizable']	CNCC#N	70.09	5
['Hydrazine_NH2', 'Ureas']	NNC(N)=O	75.07	5
['Ester_Enolizable', 'SemiUreas']	CCOC(=O)C1CSC(=O)N1	175.21	11
['Alkyne_Terminal', 'Ureas']	C#CCNC(N)=O	98.11	7
['Phenol', 'Carboxylic acid']	O=C(O)c1ccccc1O	138.12	10
['Nitrile _Enolizable', 'Thiourea']	N#CC1CCNC(=S)N1	141.2	9
['ThioAcid', 'Amide_Secondary']	O=C(S)CNC(=O)c1ccccc1	195.24	13
['Alkyl_Halide_Prim_ACT_Cl', 'Ester_Enolizable']	COC(=O)CCl	108.52	6
['Nitrile _Enolizable', 'Ketone_Enolizable']	CC(=O)CCC#N	97.12	7
['Ketone_Enolizable', 'Amide_Primary']	CC(=O)C(N)=O	87.08	6
['nH_Heterocycle r6', 'Nitro']	O=c1[nH]cccc1[N+](=O)[O-]	140.1	10
['Ureas', 'SemiUreas']	CNC(=O)ON(C(C)=O)C(=O)NC	189.17	13
['Aldehyde_Aryl', 'Phenol']	O=Cc1ccccc1O	122.12	9
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Enol_Ether_Alkyl']	COC(=O)C1CC(OC)=CC1=O	170.16	12
['Carboxylic acid', 'Amidine']	N=CNCC(=O)O	102.09	7
['Carboxylic acid', 'nH_Heterocycle r6']	O=C(O)c1cccc(=O)[nH]1	139.11	10
['Alkyl_Halide_Tertiary_Cl', 'Sulfonamide_NH']	CC(C)(Cl)CNS(=O)(=O)c1ccccc1	247.75	15
['Amide_Primary', 'Aryl_Bromide']	NC(=O)c1ccccc1Br	200.03	10
['HydroxylamineN', 'Amide_Primary']	CC1(C)CC(C(N)=O)C(C)(C)N1O	186.25	13
['Amide_Secondary', 'SemiUreas']	NC(=O)SCC(=O)Nc1ccccc1	210.26	14
['Phosphonate_Enolizable', 'Aryl_Iodide']	CP(C)(=O)c1ccccc1I	280.04	11
['Ester_Enolizable', 'Borate']	COC(=O)CC[B-](F)(F)F	154.9	10
['Enamine', 'Enol_Ether_Alkyl']	C=C(N)OC	73.09	5
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'Sulfonamide_NH']	COC(=O)C1=CCCCC1S(N)(=O)=O	219.26	14
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'SulfonylChloride']	COC(=O)C1=CCCCC1S(=O)(=O)Cl	238.69	14
['Ketone_Enolizable', 'Ureas']	NC(=O)N1CCC(=O)CC1	142.16	10
['Amide_Tertiary', 'Alkene_Terminal']	C=CCN(C)C(C)=O	113.16	8
['Alcohol', 'Dicarbonyl_Cmpd_NoCarbonyl']	COP(=O)(OC)C(CO)P(=O)(OC)OC	262.13	15
['Thiophenol', 'Hydrazine_NH2']	NNc1cc2ccccc2cc1S	190.27	13
['nH_Heterocycle r5', 'Aryl_Iodide']	Ic1cc[nH]c1	192.99	6
['Ketone_Enolizable', 'Amide_Tertiary']	CC(=O)N1CC(=O)C1	113.12	8
['nH_Heterocycle r5', 'Boronic Acid_sp2']	OB(O)c1ccc[nH]1	110.91	8
['Alkene_Terminal', 'SemiUreas']	C=CCOC(N)=S	117.17	7
['Amine_Secondary', 'Sulfoxide_Enolizable']	O=S1CCNCC1	119.19	7
['Amine_Primary', 'Imide_SulfonimideH']	NC1CC(=O)NC1=O	114.1	8
['Amide_Primary', 'Ureas']	NC(=O)C1CCCN(C(N)=O)C1	171.2	12
['Amide_Primary', 'Sulfonamide_NH']	NC(=O)c1ccccc1S(N)(=O)=O	200.22	13
['Sulfoxide_Enolizable', 'Alkene_Internal']	CS(=O)(=O)N1CC=CCS1=O	195.27	11
['Alkyne_Internal', 'Silane_sp2_sp_allyl']	CC#C[Si](C)(C)C	112.25	7
['Nitro', 'Ester_NonEnolizable']	CCOC(=O)C(C)(C)[N+](=O)[O-]	161.16	11
['Aryl_Bromide', 'Alkyne_Internal']	Brc1ccccc1C#Cc1ccccc1	257.13	15
['Aldehyde_Enolizable', 'Ketone_Enolizable']	CC(=O)CC=O	86.09	6
['Amide_Tertiary', 'Guanidine']	N=C(N)NCC(=O)N1CCCC1	170.22	12
['Alkene_Terminal', 'Guanidine']	C=CCNC(=N)N	99.14	7
['Nitrile _Enolizable', 'Oxime']	N#CC1CCC/C1=N\O	124.14	9
['Alkene_Internal', 'Guanidine']	CC(C)=CCNC(=N)N	127.19	9
['Phenol', 'Sulfoxide_Enolizable']	CS(=O)c1ccccc1O	156.21	10
['Ketone_Enolizable', 'Nitro']	CC(=O)CCC(C)(C)[N+](=O)[O-]	159.19	11
['Oxime', 'Ketone_NonEnolizable']	C/C(=N/O)C(=O)C(C)(C)C	143.19	10
['Aldehyde_Aryl', 'Aryl_Bromide']	O=Cc1ccccc1Br	185.02	9
['Enamine', 'Internal_Michael_Acceptor_Aldehyde']	N/C=C\C=O	71.08	5
['Enol_Ether_Alkyl', 'Guanidine']	CCN(CC)/C(N)=N/CC1CCC=CO1	211.31	15
['Isothiocyanate', 'nH_Heterocycle r5']	S=C=Nc1cccc2cn[nH]c12	175.22	12
['Hydrazine_NH2', 'nH_Heterocycle r6']	NNc1cccc(=O)[nH]1	125.13	9
['Enol_Ether_Alkyl', 'Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_Sub']	CC1=COCC(C)C1=O	126.15	9
['Amine_Secondary', 'Ketone_NonEnolizable']	CC1(C)Nc2ccccc2C1=O	161.2	12
['Aldehyde_Enolizable', 'Ester_Enolizable']	CC(=O)OCC=O	102.09	7
['Amine_Primary', 'Nitro']	CC(C)(CCN)[N+](=O)[O-]	132.16	9
['Boronic Acid_sp2', 'Nitrile']	N#Cc1cccc(B(O)O)c1	146.94	11
['Nitrile', 'Ester_NonEnolizable']	COC(=O)C(C)(C)C#N	127.14	9
['Ketone_Enolizable', 'Borate']	O=C1CCC([B-](F)(F)F)C1	150.92	10
['Ketone_Enolizable', 'Aryl_Iodide']	CC(=O)c1cccc(I)c1	246.05	10
['Alkyl_Halide_Prim_Cl', 'Sulfinamide_NH']	CC(C)(C)S(=O)NCCCl	183.7	10
['Thiophenol', 'Amine_Primary']	Nc1cccc(S)c1	125.2	8
['Amide_Secondary', 'Imide_SulfonimideH']	O=C1CC2(CCC(=O)NC2=O)CN1	182.18	13
['Boronic Acid_sp2', 'Alkene_Internal']	C/C=C\B(O)O	85.9	6
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Boronic Acid_sp2']	COC(=O)/C=C/B(O)O	129.91	9
['Acetal_Alkyl', 'Boronic Acid_sp2']	COCOc1ccccc1B(O)O	181.98	13
['Internal_Michael_Acceptor_Alkene_C#N', 'Boronic Acid_sp2']	N#C/C=C\c1ccccc1B(O)O	172.98	13
['Ester_Enolizable', 'Ureas']	COC(=O)C1CNC(=O)N1	144.13	10
['Alkyl_Halide_Secondary_I', 'Amide_Tertiary']	CC(=O)N1CCC(I)C1	239.06	9
['Amine_Primary', 'HydroxylamineN']	NCCON	76.1	5
['Amine_Primary', 'Alkyne_Terminal']	C#CCN	55.08	4
['Sulfonamide_NH', 'Alkyne_Terminal']	C#CCCS(N)(=O)=O	133.17	8
['Alkyl_Halide_Prim_ACT_Cl', 'Alkene_Internal']	C/C=C\CCl	90.55	5
['HydroxylamineN', 'HemiaminalNH0']	CCON1CCN(C(C)O)CC1	174.24	12
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'Nitrile']	CCOC(=O)/C(C)=C/C#N	139.15	10
['Alkene_Internal', 'SemiUreas']	CC1=C(C)C(C)NC(=O)S1	157.24	10
['Amide_Primary', 'Aryl_Iodide']	NC(=O)c1cccc(I)c1	247.03	10
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Amide_Tertiary']	CN1CC(=O)CC1=O	113.12	8
['Carboxylic acid', 'Enol_Ether_Alkyl']	C=C(OC)C(=O)O	102.09	7
['Amide_Secondary', 'Aryl_F-Cl_Activated']	O=C1NCc2cccc(Cl)c21	167.59	11
['Weinreb_Amide', 'Alkene_Internal']	O=C(CC1=CCCCC1)N1CCCCO1	209.29	15
['Amide_Secondary', 'Alkyne_Terminal']	C#CC(=O)NC	83.09	6
['Ester_Enolizable', 'Ester_NonEnolizable']	CCOC(=O)C(C)(C)OC(C)=O	174.2	12
['Amide_Secondary', 'Sulfonamide_NH']	CC(=O)NCCS(N)(=O)=O	166.2	10
['Ketone_Enolizable', 'Amide_Secondary']	O=C1CCC(=O)NC1	113.12	8
['Phenol', 'Boronic Acid_sp2']	OB(O)c1ccccc1O	137.93	10
['Amide_Secondary', 'Ester_NonEnolizable']	CNC(=O)C(=O)OC	117.1	8
['Alcohol', 'Alkyl_Halide_Tertiary_I']	CC(C)(I)CCO	214.05	7
['Enamine', 'Internal_Michael_Acceptor_Ketone_Acyclic_Alpha_H']	CC(=O)/C=C/N	85.11	6
['Enol_Ether_Alkyl', 'Amide_Secondary']	COC1=CC(=O)NC1	113.12	8
['Aldehyde_Aryl', 'Amine_Primary']	Nc1ccccc1C=O	121.14	9
['Alcohol', 'Guanidine']	N=C(N)NCCO	103.12	7
['Vinyl_Bromide_Iodide', 'Ureas']	C=C(Br)CNC(=O)NCCCC	235.12	12
['Ketone_Enolizable', 'Ester_NonEnolizable']	COC(=O)C(C)=O	102.09	7
['Hydrazine_NH2', 'Amide_Tertiary']	CN1CCN(N)CC1=O	129.16	9
['Alcohol', 'Amine_Primary']	NCCO	61.08	4
['Acetal_Alkyl', 'Ester_Enolizable']	COC(=O)C(OC)OC	134.13	9
['Amine_Secondary', 'Alkyne_Internal']	CC#CCNC	83.13	6
['Alcohol', 'nH_Heterocycle r5']	OCc1ccc[nH]1	97.12	7
['Azide', 'Acyl_Halide']	[N-]=[N+]=NCC(=O)Cl	119.51	7
['DiEWG_Cmpd_Carbonyl_SP', 'Sulfonamide_NH']	CNS(=O)(=O)CC(C)=O	151.19	9
['Amine_Primary', 'Sulfoxide_Enolizable']	CS(=O)CCN	107.18	6
['Aryl_Iodide', 'Ureas']	CNC(=O)Nc1ccccc1I	276.08	12
['Alkyl_Halide_Prim_I', 'Azide']	[N-]=[N+]=NCCI	196.98	6
['Alcohol_Allyl', 'Enol_Ether_Alkyl']	OCC1=CCCCO1	114.14	8
['Alcohol', 'Thiol ']	OCCS	78.14	4
['Enol_Ether_Alkyl', 'Alkene_Internal']	COC1=CCC=CC1	110.16	8
['Ester_Enolizable', 'Phosphonate_Enolizable']	CC(=O)OC1CCP(C)(=O)C1	176.15	11
['Alcohol_Allyl', 'Amine_Primary']	NC/C=C/CO	87.12	6
['Alcohol_Allyl', 'Silane_sp2_sp_allyl']	C=C(CO)[Si](C)(C)C	130.26	8
['Enol_Ether_Alkyl', 'Silane_sp2_sp_allyl']	C=C(OC)[Si](C)(C)C	130.26	8
['Enol_Ether_Alkyl', 'Vinyl_Chloride']	CCO/C=C/Cl	106.55	6
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Amide_Secondary']	O=C1CNC(=O)C1	99.09	7
['SulfonylChloride', 'Nitrile']	CC(C)(C#N)S(=O)(=O)Cl	167.62	9
['Enamine', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_H']	COC(=O)/C=C\N	101.11	7
['Carboxylic acid', 'Azide']	[N-]=[N+]=NCC(=O)O	101.06	7
['Amine_Primary', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	COC(=O)C1=CCC(N)C1	141.17	10
['Alcohol', 'HemiaminalNH0']	O=C1c2ccccc2C(O)N1CCO	193.2	14
['Alkyl_Halide_Prim_Br', 'Amide_Secondary']	CNC(=O)CCBr	166.02	7
['Alcohol', 'Hydrazine_NH2']	NNCCO	76.1	5
['Enol_Ether_Alkyl', 'Vinyl_Bromide_Iodide']	BrC1=COCC1	148.99	6
['Enol_Ether_Alkyl', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_H']	CO/C=C\C(=O)OC	116.12	8
['Phenol', 'nH_Heterocycle r5']	Oc1cc[nH]n1	84.08	6
['Hydrazone', 'SemiUreas']	C/C=N\NC(=O)OC	116.12	8
['Internal_Michael_Acceptor_Aldehyde', 'DieneAcyclicInternal']	C/C=C/C=C\C=O	96.13	7
['Oxime', 'DienoneCyclic']	O=C1C=CC(=NO)C=C1	123.11	9
['Enamine', 'Vinyl_Chloride']	CC1=C(Cl)N(C)CC1	131.61	8
['HydroxylamineN', 'Oxime']	CC(C)(/C=N\O)NO	118.14	8
['Oxime', 'Amide_Secondary']	CNC(=O)/C(C)=N\O	116.12	8
['nH_Heterocycle r6', 'Nitrile']	N#Cc1ccc(=O)[nH]c1	120.11	9
['Carboxylic acid', 'DieneAcyclicTerminal']	C=C/C=C\C(=O)O	98.1	7
['Internal_Michael_Acceptor_Aldehyde', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_H']	COC(=O)/C=C\C=O	114.1	8
['Phenol', 'Internal_Michael_Acceptor_Ketone_Acyclic_Alpha_H']	CC(=O)/C=C\c1ccccc1O	162.19	12
['Amine_Secondary', 'Alkyl_Halide_Secondary_Cl']	ClC1CCNC1	105.57	6
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Internal_Michael_Acceptor_Alkene_S']	COC(=O)/C=C\S(=O)c1ccccc1	210.25	14
['Thiol ', 'Hydrazine_NH2']	NNC(=O)CS	106.15	6
['Enamine', 'Internal_Michael_Acceptor_Alkene_C#N']	CN(C)/C=C\C#N	96.13	7
['Acetal_Alkyl', 'Alkene_Terminal']	C=CCOCOC	102.13	7
['Carboxylic acid', 'Ketone_Enolizable']	CC(=O)C(=O)O	88.06	6
['Alkyl_Halide_Prim_Cl', 'Acetal_Alkyl']	COCOCCCl	124.57	7
['Alcohol', 'Acetal_Alkyl']	OC1COCOC1	104.11	7
['Alkyl_Halide_Prim_Cl', 'Nitroso']	CN(CCCl)N=O	122.56	7
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'Vinyl_Chloride']	O=C1OCC=C1Cl	118.52	7
['Enamine_EWG', 'Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_Sub']	CC(=O)C1=CNC(=O)CC1	139.15	10
['SemiUreas', 'Azo']	O=C1NC(=S)C(/N=N/c2ccccc2)S1	237.31	15
['Enamine_EWG', 'Ester_Enolizable']	COC(=O)CC1=CCC(=O)N1C	169.18	12
['Amine_Primary', 'Hydrazine_NH1']	CN1CC(N)C(=O)N1	115.14	8
['Amine_Primary', 'Ester_NonEnolizable']	COC(=O)C(C)(C)N	117.15	8
['Amine_Secondary', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	COC(=O)C1=CCCNC1	141.17	10
['Acetal_Alkyl', 'Amide_Secondary']	COC(CNC(C)=O)OC	147.17	10
['Phenol', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_H']	COC(=O)/C=C\c1ccccc1O	178.19	13
['Alcohol_Allyl', 'Alcohol']	C=CC(O)CO	88.11	6
['Phenol', 'Ketone_Enolizable']	CC(=O)c1cccc(O)c1	136.15	10
['Alkyl_Halide_Tertiary_Cl', 'Nitrile']	N#CC1(Cl)CCCCC1	143.62	9
['Enamine_EWG', 'DieneCyclic']	CC1=CC=CC(C)C(=O)N1	137.18	10
['Imide_SulfonimideH', 'Vinyl_Chloride']	CCSC1=C(Cl)C(=O)NC1=O	191.64	11
['Alkene_Internal', 'Nitro']	CC(C)=C[N+](=O)[O-]	101.1	7
['Alcohol', 'Ketimine']	CC1=NC(C)(C)CC2CCC(O)C12	181.28	13
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Azo']	CC(=O)CC(=O)C/N=N/c1ccccc1	204.23	15
['Enamine', 'Isonitrile']	[C-]#[N+]/C(=C\N(C)C)C(=O)OC	154.17	11
['Carboxylic acid', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_H']	O=C1C=CC(C(=O)O)O1	128.08	9
['Alcohol_Allyl', 'Ester_Enolizable']	CC(=O)OC1C=CC(O)C1	142.15	10
['Amide_Secondary', 'Amide_Primary']	CNC(=O)C(N)=O	102.09	7
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Amide_Primary']	COC(=O)/C=C\C(N)=O	129.12	9
['Internal_Michael_Acceptor_Alkene_C#N', 'Vinyl_Bromide_Iodide']	C/C(C#N)=C/Br	145.99	6
['Alcohol', 'Alkene_Internal']	OC1CC=CC1	84.12	6
['Michael_Acceptor_Alkene_diEWG', 'Nitrile']	CC=C(C#N)C#N	92.1	7
['Carboxylic acid', 'Nitro_Enolizable']	O=C(O)CC[N+](=O)[O-]	119.08	8
['Amine_Secondary', 'Oxirane_Terminal']	CC(C)(C)NCC1CO1	129.2	9
['Phosphonate_Enolizable', 'Alkene_Terminal']	C=CCP(=O)(OC)OC	150.11	9
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Aryl_Iodide']	COC(=O)CC(=O)c1ccccc1I	304.08	14
['Nitro_Enolizable', 'Alkene_Terminal']	C=CC[N+](=O)[O-]	87.08	6
['Ester_Enolizable', 'Carbonate']	COC(=O)OC(C)C(=O)OC	162.14	11
['Alkyl_Halide_Secondary_Br', 'Ester_Enolizable']	COC(=O)C(C)Br	167	7
['Oxirane_Internal', 'Amide_Primary']	CC1(C)OC1C(N)=O	115.13	8
['Alcohol', 'Aminal_Alkyl']	CCCC1OCCN1CCO	159.23	11
['Carboxylic acid', 'SemiUreas']	O=C1NCC(C(=O)O)S1	147.15	9
['Nitrile _Enolizable', 'Oxirane_Terminal']	N#CC1CO1	69.06	5
['Alkyl_Halide_Secondary_I', 'Ester_Enolizable']	CCOC(=O)C(C)I	228.03	8
['Amide_Secondary', 'Alkene_Terminal']	C=CC(=O)NC	85.11	6
['HemiaminalNH', 'SemiUreas']	O=C1NC(O)c2ccccc2O1	165.15	12
['Carboxylic acid', 'Ureas']	NC(=O)NCC(=O)O	118.09	8
['Alkyl_Halide_Secondary_Br', 'Imide_SulfonimideH']	O=C1CC(Br)C(=O)N1	177.99	8
['Alcohol', 'Nitro']	CC(C)(CO)[N+](=O)[O-]	119.12	8
['Alcohol', 'Nitro_Enolizable']	CC(O)C[N+](=O)[O-]	105.09	7
['Alkyl_Halide_Prim_Cl', 'Nitro_Enolizable']	O=[N+]([O-])CCCl	109.51	6
['Amide_Primary', 'Ester_Enolizable']	CC(=O)OC(C)C(N)=O	131.13	9
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Amide_Secondary']	CNC(=O)CC(C)=O	115.13	8
['Alkyl_Halide_Prim_Br', 'Phosphonate_Enolizable']	COP(=O)(CCBr)OC	217	9
['Ketone_Enolizable', 'Nitro_Enolizable']	CC(=O)CC[N+](=O)[O-]	117.1	8
['Carboxylic acid', 'Amide_Primary']	NC(=O)C(=O)O	89.05	6
['Alcohol', 'Alkene_Terminal']	C=CCCO	72.11	5
['ThioEster', 'nH_Heterocycle r5']	O=C(Sc1ncc[nH]1)c1ccccc1	204.25	14
['DieneAcyclicInternal', 'Nitrile']	CCOC(=O)/C(C#N)=C1/C=CCCC1	191.23	14
['Carboxylic acid', 'Vinyl_Bromide_Iodide']	C=C(Br)C(=O)O	150.96	6
['ThioEster', 'Amide_Primary']	CC(=O)SCC(C)C(N)=O	161.23	10
['Nitrile', 'Amidine']	CCN(CC)C(=N)C#N	125.17	9
['Ketone_Enolizable', 'DieneAcyclicInternal']	CC12CCC=CC1=CC(=O)CC2	162.23	12
['Carboxylic acid', 'Terminal_Michael_Acceptor_Alkene_Ester']	C=C1C(=O)OCC1C(=O)O	142.11	10
['Carboxylic acid', 'Oxirane_Internal']	CC1(C)OC1C(=O)O	116.12	8
['Amine_Primary', 'Alkyl_Halide_Secondary_I']	NC1CCCCC1I	225.07	8
['Aryl_F-Cl_Activated', 'Nitro']	O=[N+]([O-])c1ccccc1Cl	157.56	10
['nH_Heterocycle r5', 'Guanidine']	N=C(N)Nc1nnn[nH]1	127.11	9
['Enamine', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	NC1=CCOC1=O	99.09	7
['Alkyl_Halide_Prim_ACT_Cl', 'Internal_Michael_Acceptor_Alkene_Nitro']	C/C(=C/CCl)[N+](=O)[O-]	135.55	8
['Amide_Secondary', 'Amidine']	CNC(=O)CC(=N)N	115.14	8
['Alkyl_Halide_Prim_ACT_Cl', 'Amidine']	N=C(N)CCl	92.53	5
['Alcohol', 'ThioEster']	O=C1SCCC1CO	132.18	8
['Amine_Secondary', 'Hydrazine_NH2']	NNC1CCNC1	101.15	7
['Alkyl_Halide_Secondary_Cl', 'Amidine']	CC(Cl)C(=N)N	106.56	6
['HydroxylamineN', 'Ketone_Enolizable']	CON1CCC(=O)CC1	129.16	9
['Imide_SulfonimideH', 'SemiUreas']	O=C1COC(=O)N1	101.06	7
['Amide_Primary', 'Alkene_Internal']	C/C=C\C(N)=O	85.11	6
['Internal_Michael_Acceptor_Aldehyde', 'Ester_Enolizable']	CC(=O)Oc1ccccc1/C=C/C=O	190.2	14
['Michael_Acceptor_Alkene_diEWG', 'Ketone_NonEnolizable']	CC(=O)C1=CC(=O)c2ccccc2C1=O	200.19	15
['Ketone_Enolizable', 'Ester_Enolizable']	CC(=O)COC(C)=O	116.12	8
['nH_Heterocycle r6', 'Aryl_Bromide']	O=c1ccc(Br)c[nH]1	174	8
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Amide_Primary']	NC(=O)C1CCCC1=O	127.14	9
['Alkyl_Halide_Prim_Cl', 'Ureas']	NC(=O)NCCCl	122.56	7
['Michael_Acceptor_Alkyne_Ester', 'Amide_Primary']	COC(=O)C#CC(N)=O	127.1	9
['HemiaminalNH', 'Alkene_Internal']	CC1=CC(=O)NC1O	113.12	8
['Nitrile _Enolizable', 'Ester_NonEnolizable']	CC(C)(C)C(=O)OCC#N	141.17	10
['Acetal_Alkyl', 'Nitro']	CC1([N+](=O)[O-])COCOC1	147.13	10
['Alkyl_Halide_Prim_Cl', 'Sulfonamide_Sulfone_Enolizable']	CS(=O)(=O)OCCCl	158.61	8
['Alkyl_Halide_Secondary_Br', 'Ketone_Enolizable']	CC(=O)C(C)Br	151	6
['Sulfonamide_NH', 'Acyl_Halide']	NS(=O)(=O)c1cccc(C(=O)Cl)c1	219.65	13
['Enamine_EWG', 'SemiUreas']	C=CNC(=O)OC	101.1	7
['Enol_Ether_EWG', 'SemiUreas']	C=COC(N)=O	87.08	6
['Carboxylic acid', 'Guanidine']	N=C(N)NCC(=O)O	117.11	8
['Thiocyanate', 'Vinyl_Chloride']	N#CSC/C=C/Cl	133.6	7
['Enamine_EWG', 'Amide_Primary']	NC(=O)/C=C1/NC(=O)CS1	158.18	10
['Phenol', 'Amide_Tertiary']	CN1C(=O)Cc2ccc(O)cc21	163.18	12
['Alcohol', 'SemiUreas']	O=C1NC(CO)CS1	133.17	8
['Alcohol', 'Amidine']	N=C(N)CO	74.08	5
['Ester_Enolizable', 'Nitro_Enolizable']	CCOC(=O)CC[N+](=O)[O-]	147.13	10
['Ureas', 'Chloramines']	CC1(C)NC(=O)N(Cl)C1=O	162.58	10
['Alkyl_Halide_Prim_Br', 'Sulfonamide_Sulfone_Enolizable']	CS(=O)(=O)OCCBr	203.06	8
['Amine_Secondary', 'Alkyne_Terminal']	C#CCNC	69.11	5
['Ketone_Enolizable', 'Thioacetal_CH']	CCSC(SCC)C(C)=O	178.32	10
['Alkyl_Halide_Prim_Br', 'Ureas']	O=C1NCCN1CCBr	193.04	9
['Alcohol', 'Oxirane_Internal']	CC1OC1CO	88.11	6
['Phenol', 'Alkene_Terminal']	C=Cc1ccccc1O	120.15	9
['Carboxylic acid', 'Thiocyanate']	N#CSCC(=O)O	117.13	7
['Ester_Enolizable', 'Guanidine']	COC(=O)CCNC(=N)N	145.16	10
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Alkene_Internal']	C/C=C/C1C=CC(=O)O1	124.14	9
['Terminal_Michael_Acceptor_Ketone', 'Ester_Enolizable']	C=CC(=O)COC(C)=O	128.13	9
['Alcohol', 'Thiocyanate']	N#CSC1CCCC1O	143.21	9
['Ureas', 'Guanidine']	N=C1NCNC(=O)N1	114.11	8
['Nitrile _Enolizable', 'Ureas']	N#CCNC(N)=O	99.09	7
['Hydrazone', 'Alkene_Terminal']	C=C(C)/C=N/NC(C)=O	126.16	9
['Nitrile _Enolizable', 'Nitro']	CC(C)(CCC#N)[N+](=O)[O-]	142.16	10
['Thiocyanate', 'Amide_Secondary']	N#CSC1CCCCNC1=O	170.24	11
['Alcohol', 'Hydrazine_NH1']	CC(C)NNC(=O)C(C)O	146.19	10
['Aldehyde_sp3_NonEnolizable', 'Amine_Secondary']	CC(C)(C=O)CNC(C)(C)C	157.26	11
