-21.475632	35.198807	O=Cc1ccco1,C=COCC,O=C1CCCC(=O)C1	CCOC1CC(c2ccco2)C2=C(CCCC2=O)O1	MCR	Facile Multicomponent Synthesis of Novel 2,3-Dihydropyran Derivatives	10.1055/s-0030-1258417 Synthesis 2011(4): 563-570
-17.11135	40.704216	CC1(C)OCC(C=O)O1,CC1(C)OC(=O)CC(=O)O1,c1ccc2[nH]ccc2c1	CC1(C)OC(=O)C(C(c2c[nH]c3ccccc23)C2COC(C)(C)O2)C(=O)O1	MCR	Yonemitsu MCR, 3,4-heterocycle-annulated tetrahydro-b-carbolines	Dardennes, E., Kovács-Kulyassa, A., Boisbrun, M., Petermann, C., Laronze, J.-Y., and Sapi, J. (2005) Tetrahedron: Asymmetry, 16, 1329. 10.1016/j.tetasy.2005.02.008
-22.839994	27.065825	Nc1ccc2c(c1)OCO2,O=C1COC(=O)C1,COc1cc(C=O)cc(OC)c1OC	COc1cc(C2C3=C(COC3=O)Nc3cc4c(cc32)OCO4)cc(OC)c1OC	MCR	Hantzsch-like MCR, Synthesis of 4-Aza-2,3-didehydropodophyllotoxin and Derivatives	Org. Lett. 2002, 4, 19, 3187-3189. DOI: 10.1021/ol0200908
-21.300646	22.365007	O=C1COC(=O)C1,O=Cc1ccccc1,NC(N)=O	O=C1NC(c2ccccc2)C2(C(=O)COC2=O)C(c2ccccc2)N1	MCR	extension of Biginelli reaction to fused bicyclic rings.	J. Comb. Chem. 2000, 2, 6, 732-735. DOI: 10.1021/cc000056p
-12.847202	16.214975	CC(=O)CC(=O)Nc1ccccc1,CSc1n[nH]c(N)n1,O=Cc1ccccc1	CSc1nc2n(n1)C(c1ccccc1)C(C(=O)Nc1ccccc1)=C(C)N2	MCR	synthesis of triazolopyrimidines	J. Comb. Chem. 2006, 8, 3, 427-434. DOI: 10.1021/cc060021a
-34.308678	1.4554908	C=CC=O,NCCn1cccc1,CCOC(=O)C1CN(Cc2ccccc2)CCC1=O	CCOC(=O)C12CCC3c4cccn4CCN3C1=CCN(Cc1ccccc1)C2	MCR	synthesis of polyheterocyclic structures	Liéby-Muller, F., Constantieux, T., and Rodriguez, J. (2007) Synlett, 1323. DOI: 10.1055/s-2007-973906
-27.390821	3.2909143	C=CC(=C)OC,O=C1C=CC(=O)N1c1ccccc1,O=[N+]([O-])/C=C/c1ccccc1,C=Cc1ccccc1	COC12CC3C(=O)N(c4ccccc4)C(=O)C3CC1C(c1ccccc1)C1CC(c3ccccc3)ON1O2	MCR	Hetero-Diels-Alder MCR, (4+2)/(4+2)/(3+2) cycloaddition reaction, highly functionalized polycyclic nitroso acetals	Tetrahedron Letters 44 (2003) 5091-5093. DOI: 10.1016/S0040-4039(03)01123-7
-42.596233	3.1124048	O=C1CCCC1,c1ccc(-c2cnnc(-c3ccccn3)n2)cc1,C1CCNC1	C1=C(c2ccccc2)N=C(c2ccccn2)C2(N3CCCC3)CCCC12	MCR	Hetero-Diels-Alder MCRs	J. Org. Chem. 2005, 70, 24, 10086-10095. DOI: 10.1021/jo0518304
-29.490625	7.2924232	CN(C)/N=C/C=C/B1OC(C)(C)C(C)(C)O1,O=C1C=CC(=O)N1c1ccccc1,O=Cc1ccccc1	CN(C)N1C(C(O)c2ccccc2)C=CC2C(=O)N(c3ccccc3)C(=O)C21	MCR	synthesis of Polysubstituted Piperidines	Touré, B.B., Hoveyda, H.R., Tailor, J., Ulaczyk-Lesanko, A., and Hall, D.G. (2003) Chem. Eur. J., 9, 466. DOI: 10.1002/chem.200390049
-31.316631	-16.36647	C=CC(=O)OC(C)(C)C,CCCCI,Ic1ccsc1,C1=CC2CCC1C2	CCCCc1csc(CCCC)c1/C=C/C(=O)OC(C)(C)C	MCR	Substituted Thiophenes	Org. Lett. 2006, 8, 18, 3939-394210. DOI: 10.1021/ol061373t
-2.1702123	-10.387888	CCOC(=O)C1CCCC1=O,Cn1ccc2ccccc21,OB(O)c1ccccc1	CCOC(=O)C1C(=O)CCC1c1c(-c2ccccc2)n(C)c2ccccc12	MCR	A Three-Component Palladium-Catalyzed Oxidative C-C Coupling Reaction	Nimje, R.Y., Leskinen, M.V., and Pihko, P.M. (2013) Angew. Chem., Int. Ed., 52, 4818. DOI: 10.1002/ange.201300833
-26.960068	9.399747	O=Cc1cccnc1Br,C=C=C,COC(=O)C(C)N,CN1C(=O)C=CC1=O	C=C1CN2C(c3cccnc31)C1C(=O)N(C)C(=O)C1C2(C)C(=O)OC	MCR	4CR Synthesis of Pyrrolidinyl-,Pyrazolidinyl-, and Isoxazolidinyl Isoquinolines	Angew.Chem.Int.Ed.2005,44,7570-7574. 10.1002/anie.200502066
-6.48296	6.7274404	Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1,COC(=O)C#CC(=O)OC,O=Cc1cccc([N+](=O)[O-])c1	COC(=O)C1=C(c2cccc([N+](=O)[O-])c2)OC(=O)C1=C1N(c2c(C)cc(C)cc2C)C=CN1c1c(C)cc(C)cc1C	MCR	synthesis of highly functionalized 2-oxymaleate and furanone derivatives, DMAD dipolar MCRs.	Org. Lett. 2003, 5, 5, 665-667. DOI: 10.1021/ol0273856
-2.724975	4.8674603	Cn1ccnc1,COC(=O)C#CC(=O)OC,Cc1ccc(C(C)C(=O)Cl)cc1	C=C(c1ccc(C)cc1)c1c(C(=O)OC)c(C(=O)OC)n2ccn(C)c12	MCR	Annulation Reactions of Aryl Methyl Ketenes	Org. Lett. 2006, 8, 14, 3133-3136. DOI: 10.1021/ol061126p
-3.8213525	5.762862	CC[n+]1csc(C)c1C,O=C(Cl)C(c1ccccc1)c1ccccc1,COC(=O)C#CC(=O)OC	CCN1C(C)=C(C)SC(c2ccccc2)(c2ccccc2)c2oc(C(=O)OC)c(C(=O)OC)c21	MCR	Ring-Expansion Methodology Involving Multicomponent Reactions	Ma, C., Ding, H., Zhang, Y., and Bian, M. (2006) Angew. Chem., Int. Ed., 45, 7793. DOI: 10.1002/anie.200602836
-4.5171585	6.182202	O=Cc1ccc([N+](=O)[O-])cc1,COC(=O)C#CC(=O)OC,CC[n+]1csc(CCO)c1C	CCNc1c(-c2ccc([N+](=O)[O-])cc2)oc(C(=O)OC)c1C(=O)OC	MCR	Synthesis of Highly Substituted 3-Aminofurans	J. Org. Chem. 2005, 70, 22, 8919-8923. DOI: 10.1021/jo051513x
-15.0535145	-23.057167	COC(=O)C#CC(=O)OC,O=C=Nc1ccccc1,c1ccc2cnccc2c1	COC(=O)C1=C(C(=O)OC)N2C=Cc3ccccc3C2N(c2ccccc2)C1=O	MCR	Three-Component Synthesis of 2-Oxo-1,11b-dihydro-2H-pyrimido[2,1-a]isoquinolines	Adib, M., Mollahosseini, M., Yavari, H., Sayahi, M.H., and Bijanzadeh, H.R. (2004) Synthesis, 861. DOI: 10.1055/s-2004-815991
-19.93301	-7.883572	[N-]=[N+]=Cc1ccccc1,C/N=C/c1ccccc1,C/N=C/c1ccccc1	CN1C(c2ccccc2)C(c2ccccc2)N(C)C1c1ccccc1	2CR ONE-POT	Copper-catalyzed three-component reaction via azomethine ylide, synthesis of imidazolidines	Bartnik, R. and Mloston, G. (1984) Tetrahedron, 40, 2569-2576. DOI: 10.1016/S0040-4020(01)83511-0
-20.109524	-7.071765	[N-]=[N+]=Cc1ccccc1,C/N=C/c1ccccc1,O=Cc1ccccc1	CN1C(c2ccccc2)OC(c2ccccc2)C1c1ccccc1	MCR	azomethine ylide MCR	Bartnik, R. and Mloston, G. (1984) Tetrahedron, 40, 2569-2576. DOI: 10.1016/S0040-4020(01)83511-0
-19.181583	-7.878407	[N-]=[N+]=Cc1ccccc1,C/N=C/c1ccccc1,COC(=O)/C=C/C(=O)OC	COC(=O)C1C(C(=O)OC)C(c2ccccc2)N(C)C1c1ccccc1	MCR	azomethine ylide MCR	Bartnik, R. and Mloston, G. (1984) Tetrahedron, 40, 2569-2576. DOI: 10.1016/S0040-4020(01)83511-0
-18.026085	-8.962662	COC(=O)C=[N+]=[N-],COC(=O)C#CC(=O)OC,C(=N/c1ccccc1)\c1ccccc1	COC(=O)C1=C(C(=O)OC)C(c2ccccc2)N(c2ccccc2)C1C(=O)OC	ONE-POT	3CR Asymmetric Synthesis of Multifunctionalized Pyrrolines	10.1021/ol034614v Org. Lett. 2003, 5, 12, 2153-2156
-20.25327	-3.0293477	[N-]=[N+]=c1c(=O)c2ccccc2c1=O,O=Cc1ccccc1,O=C1C=CC(=O)N1c1ccc([N+](=O)[O-])cc1	O=C1C2C(c3ccccc3)OC3(C(=O)c4ccccc4C3=O)C2C(=O)N1c1ccc([N+](=O)[O-])cc1	MCR	3CR Synthesis of Structurally Constrained Tetrahydrofurans	J. Org. Chem. 2004, 69, 14, 4856-4859. DOI: 10.1021/jo0497508
-18.95785	-3.3029535	CC(C)(C)C1=CC(=O)C(=O)C(C(C)(C)C)=C1,O=Cc1ccccc1,COC(=O)C(=[N+]=[N-])C(=O)OC	COC(=O)C1(C(=O)OC)OC(c2ccccc2)OC12C=C(C(C)(C)C)C=C(C(C)(C)C)C2=O	MCR	synthesis of novel spiro-dioxolanes	Tetrahedron Letters 44 (2003) 8407-8409. DOI: 10.1016/j.tetlet.2003.09.102
-18.495296	-3.4238513	O=Cc1ccccc1,COC(=O)C#CC(=O)OC,COC(=O)C(=[N+]=[N-])C(=O)OC	COC(=O)C1=C(C(=O)OC)C(C(=O)OC)(C(=O)OC)OC1c1ccccc1	MCR	multiple-substituted 2,5-dihydrofuran by the intermolecular dipolar cycloaddition	Tetrahedron 67 (2011) 5507-5515. DOI: 10.1016/j.tet.2011.05.028
31.367739	-21.829975	Nc1ccccc1,O=[N+]([O-])c1ccc(/C=N\c2ccccc2)cc1,COC(=O)C(=[N+]=[N-])c1ccccc1	COC(=O)C(Nc1ccccc1)(c1ccccc1)C(Nc1ccccc1)c1ccc([N+](=O)[O-])cc1	MCR	Diastereoselective Synthesis of 1,2-Diamines	Org. Lett. 2003, 5, 21, 3923-3926. DO: 10.1021/ol035490p
32.20854	-23.750616	O=Cc1ccc([N+](=O)[O-])cc1,OCc1ccccc1,COC(=O)C(=[N+]=[N-])c1ccccc1	COC(=O)C(OCc1ccccc1)(c1ccccc1)C(O)c1ccc([N+](=O)[O-])cc1	MCR	Rh(II)-catalyzed three-component reaction of aryl diazoacetates	Org. Lett. 2005, 7, 1, 83-86. DOI: 10.1021/ol0478483
-16.104048	-2.718523	COC(=O)C(=[N+]=[N-])c1ccccc1,Nc1ccccc1,COC(=O)/C=C/c1ccccc1	COC(=O)C1(O)CC(c2ccccc2)C(C(=O)OC)(c2ccccc2)N1c1ccccc1	MCR	synthesisof 2,3-dihydropyrrole via diazocompounds	Chem. Commun., 2009, 1362-1364. DOI: 10.1039/B822626A
1.4737601	-17.299583	COC(=O)C(C)=[N+]=[N-],Ic1ccccc1,[C-]#[O+]	COC(=O)C(C)C(=O)c1ccccc1	MCR	Palladium-catalyzed MCR of aryl iodides, diazoacetates, CO, and triethylsilane via a carbonylation/acyl migratory insertion process.	Zhang, Z., Liu, Y., Gong, M., Zhao, X., Zhang, Y., and Wang, J. (2010) Angew. Chem., Int. Ed., 49, 1139-1142. DOI: 10.1002/anie.200906349
-0.47424877	-16.606768	COC(=O)C(/C=C/c1ccccc1)=[N+]=[N-],Ic1ccccc1NCc1ccccc1,[C-]#[O+]	COC(=O)C1(c2ccccc2)C(=O)c2ccccc2N1Cc1ccccc1	MCR	Synthesis of Cyclic Amino Esters	Chem. Commun., 2013,49, 561-563. DOI: 10.1039/C2CC37464A
2.6855562	-16.182833	C=C=Cc1ccccc1,Ic1ccccc1,COC(=O)C(=[N+]=[N-])c1ccccc1	COC(=O)/C(=C/C(=C\c1ccccc1)c1ccccc1)c1ccccc1	MCR	Palladium-Catalyzed Three-Component Synthesis of 1,3-dienes	Xiao, Q., Wang, B., Tian, L., Yang, Y., Ma, J., Zhang, Y., Chen, S., and Wang, J. (2013) Angew. Chem., Int. Ed., 52, 9305-9308. DOI: 10.1002/ange.201304327
-19.645773	-33.902065	CC(=O)/C(C#Cc1ccccc1)=C/c1ccccc1,CO,O=S(=O)([O-])C(F)(F)F,c1ccc([I+]c2ccccc2)cc1	COC(c1ccccc1)c1c(C)oc(-c2ccccc2)c1-c1ccccc1	MCR	Tetrasubstituted furans	Chem. Commun., 2010,46, 8839-8841. 10.1039/C0CC03450A
-15.477125	-18.38177	C=C=CCNCc1ccc(OC)cc1,Ic1ccccc1,O=C=Nc1ccccc1	C=C(c1ccccc1)C1CN(Cc2ccc(OC)cc2)C(=O)N1c1ccccc1	MCR	synthesis of imidazolones	Shu, W., Yu, Q., Jia, G., and Ma, S. (2011) Chem. Eur. J., 17, 4720. DOI: 10.1002/chem.201003611
-17.267237	-18.084982	C=C=CCC(C(=O)OC)C(=O)OC,Ic1ccccc1,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1	C=C(c1ccccc1)C1CC(C(=O)OC)(C(=O)OC)C(c2ccccc2)N1S(=O)(=O)c1ccc(C)cc1	MCR	Stereoselective Synthesis ofcis-PyrrolidineDerivatives	Ma, S. and Jiao, N. (2002) Angew. Chem., Int. Ed., 41, 4737. DOI: 10.1002/ange.200290032
-15.154221	-17.265202	C=C=CC(C)(C)O,Ic1ccccc1,O=C=O	C=C(c1ccccc1)C1OC(=O)OC1(C)C	MCR	synthesis of cyclic carbonates	Uemura, K., Shiraishi, D., Noziri, M., and Inoue, Y. (1999) Bull. Chem. Soc. Jpn., 72, 1063. DOI: 10.1246/bcsj.72.1063
6.300965	-7.2308774	CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(Br)=C(C=O)CC32)C1,COC(=O)C#CC(=O)OC,NCc1ccccc1	COC(=O)c1ncc2c(c1C(=O)OC)C1(C)CCC3C(CC=C4CC(OC(C)=O)CCC43C)C1C2	MCR	synthesis of steroidal A- and D-ring fused 5,6-disubstituted pyridines	K. Shekarrao et al. / Steroids 78 (2013) 1126-1133. DOI: 10.1016/j.steroids.2013.08.002
6.523781	-4.459299	O=Cc1ccccc1Br,C#Cc1ccc(C)cc1,CO	COC1OC(=Cc2ccc(C)cc2)c2ccccc21	MCR	synthesis of dihydroisobenzofurans	Tetrahedron 67 (2011) 1552-1556 DOI: 10.1016/j.tet.2010.12.056
6.1829834	-5.741393	O=Cc1ccccc1Br,C#Cc1ccc(C)cc1,N	Cc1ccc(-c2cc3ccccc3cn2)cc1	MCR	Three-Component Synthesis of Isoquinolines	Synlett 2010(17): 2672-2676 DOI: 10.1055/s-0030-1258571
11.2960415	-8.884794	Brc1ccccc1I,NCc1ccccc1,O=C1CCCC1	c1ccc(Cn2c3c(c4ccccc42)CCC3)cc1	ONE-POT	Multicomponent Assembly of Highly Substituted Indoles	Angew. Chem.2012,124, 10740 -10743. DOI: 10.1002/ange.201204633
15.497377	-7.311969	BrC(Br)=Cc1ccccc1Br,Nc1ccccc1,C#Cc1ccccc1	C(#Cc1cc2ccccc2n1-c1ccccc1)c1ccccc1	MCR	Three-Component Approach to a-Alkynyl Indoles	Synlett 2011(7): 911-914 DOI: 10.1055/s-0030-1259699
12.079919	-9.506105	Sc1ccccc1Br,CN(C)CCCN,Brc1ccccc1I	CN(C)CCCN1c2ccccc2Sc2ccccc21	MCR	Three-Component Approach to Promazine	Angew.Chem.Int.Ed.2008,47,1726-1728. DOI: 10.1002/anie.200705209
-24.818384	6.072536	C=Cc1ncc(C(F)(F)F)cc1Cl,OB(O)c1ccccc1Cl,CC(=O)c1cccc(N)c1	CC(=O)c1cccc(N2c3ccccc3CCc3ncc(C(F)(F)F)cc32)c1	MCR	Multicomponent-Multicatalyst Reactions (MC)2R, Synthesis of Dibenzazepine	Org. Lett. 2014, 16, 110-113. DOI: 10.1021/ol4030925
10.556954	-4.917581	Nc1ccccc1I,C#Cc1ccccc1,[C-]#[O+]	O=c1cc(-c2ccccc2)[nH]c2ccccc12	MCR	synthesis of 2-substituted 1,4-dihydro-4-oxo-quinolines	Torii, S., Okumoto, H., and Xu, L.H. (1991) Tetrahedron Lett., 32, 237. DOI: 10.1016/0040-4039(91)80864-3
10.3066225	-8.6263485	Brc1ccccc1I,C#Cc1ccccc1,NCc1ccccc1,[C-]#[O+]	O=C1c2ccccc2/C(=C/c2ccccc2)N1Cc1ccccc1	MCR	Carbonylative four-component heterocycle synthesis (indolin- 1-ones)	Org.Lett.,Vol.10,No.22,2008. DOI: 10.1021/ol8021403
11.960696	-5.1241302	C#Cc1ccccc1N,NCc1ccccc1,Clc1ccc(I)cc1,[C-]#[O+]	Clc1ccc(-c2cc(NCc3ccccc3)c3ccccc3n2)cc1	MCR	sythesis of amino-substituted quinolines	J. Org. Chem. 2005, 70, 16, 6454-6460. DOI:10.1021/jo050882q
11.155387	-5.333215	C#Cc1ccccc1,NN,[C-]#[O+],Ic1ccccc1	c1ccc(-c2cc(-c3ccccc3)[nH]n2)cc1	MCR	synthesis of pyrazole or isoxazole	Org. Lett. 2005, 7, 20, 4487-4489. DOI: 10.1021/ol051841j
15.340785	1.9956379	[C-]#[O+],C/C(N)=N\Nc1ccccc1,COc1cccc(I)c1	COc1cccc(-c2nc(C)nn2-c2ccccc2)c1	MCR	synthesis of Fully Substituted 1,2,4-triazoles.	Angew. Chem. Int. Ed.2010,49, 325 -328. DOI: 10.1002/anie.200905897
28.86212	-19.638926	CC/N=C\c1ccc(C)cc1,O=C(Cl)c1ccccc1,C=C[Sn](CCCC)(CCCC)CCCC	C=CC(c1ccc(C)cc1)N(CC)C(=O)c1ccccc1	MCR	A Multicomponent Synthesis of α-Substituted Amides	J. Org. Chem. 2005, 70, 5133-5138. DOI: 10.1021/jo0503557
1.7104175	20.156418	O=Cc1ccccc1,CN,C(#Cc1ccccc1)c1ccccc1	C[n+]1cc2ccccc2c(-c2ccccc2)c1-c1ccccc1	MCR	rhodium-catalyzed C-H activation and annulation	Angew. Chem.2012,124, 201 -204. DOI: 10.1002/ange.201105755
15.620921	24.691147	CCC(=O)c1ccccc1,NCCc1ccccc1,OCCO	Cc1ccn(CCc2ccccc2)c1-c1ccccc1	MCR	Ruthenium-catalyzed transfer hydrogenative synthesis of pyrroles.	J. Am. Chem. Soc. 2013, 135, 30, 11384-11388. DOI: 10.1021/ja406666r
10.487586	-28.755405	C#CCCCC,CN(C)N,[C-]#[N+]C(C)(C)C	CCCCC(/C=C\NC(C)(C)C)=N\N(C)C	MCR	3CR Titanium-catalyzed iminohydrazination of alkynes	Banerjee, S., Shi, Y., Cao, C., and Odom, A.L. (2005) J. Organomet. Chem., 690, 5066. DOI: 10.1016/j.jorganchem.2005.03.025
11.41605	-25.925888	Nc1ccccc1,CC#Cc1ccccc1,[C-]#[N+]C(C)(C)C	Cc1nc2ccccc2cc1-c1ccccc1	MCR	Multicomponent Coupling Sequence for Direct Access to Substituted Quinolines	Org. Lett. 2009, 11, 20, 4720-4723. DOI: 10.1021/ol901855b
12.35007	-26.268204	Nc1ccccc1,[C-]#[N+]C(C)(C)C,[C-]#[N+]C(C)(C)C,C(#Cc1ccccc1)c1ccccc1	CC(C)(C)Nc1c(-c2ccccc2)c(-c2ccccc2)n(-c2ccccc2)c1NC(C)(C)C	MCR	4CR synthesis of substituted 2,3-diaminopyrroles.	Organometallics 2009, 28, 13, 3876-3881. DOI: 10.1021/om9001928
4.564846	-16.105562	C#CCCCC,Cc1cccc(I)c1,[N-]=[N+]=[N-]	CCCCc1cn(-c2ccccc2)nn1	MCR	Copper-Catalyzed -Click- Reaction, Syntheses of 1,2,3-Triazoles	Org. Lett. 2008, 10, 14, 3081-3084. DOI: 10.1021/ol801078r
-1.215682	-23.585121	CC#CC(=O)OC,C=CCOC(=O)OC,C[Si](C)(C)N=[N+]=[N-]	C=CCn1ncc(C(=O)OC)n1	MCR	Regiospecific synthesis of 2-allyl-1,2,3-triazoles	Kamijo, S., Jin, T., Huo, Z., and Yamamoto, Y. (2002) Tetrahedron Lett., 43, 9707. DOI: 10.1016/S0040-4039(02)02206-2
-0.38791594	-24.213707	C=CCOC(=O)OC,CN(C)C#N,C[Si](C)(C)N=[N+]=[N-]	C=CCn1nnc(N(C)C)n1	MCR	Synthesis of 2-Allyltetrazoles	J. Org. Chem. 2002, 67, 21, 7413-7417. DOI: 10.1021/jo026147l
10.184287	-43.971733	OCCOCCOCCO,[C-]#[N+]C(C)(C)C,CC(C)(C)OC(=O)NC(CCC(=O)O)C(=O)O	CC(C)(C)NC(=O)C1COCCOCC(C(=O)NC(C)(C)C)OC(=O)C(NC(=O)OC(C)(C)C)CCC(=O)O1	MCR	Multicomponent Macrocyclizations, variation of Passerini 3CR	J. Org. Chem. 2008, 73, 5, 1762-1767. DOI: 10.1021/jo7022125
6.172628	-39.925304	O=[N+]([O-])c1ccccc1O,[C-]#[N+]Cc1ccc(Cl)cc1,C1=NCCC(Cc2ccccc2)C1	O=C(NCc1ccc(Cl)cc1)C1CC(Cc2ccccc2)CCN1c1ccccc1[N+](=O)[O-]	MCR	Ugi-Smiles reaction of 4-benzylpiperidine	Tetrahedron Letters 50 (2009) 1741-1743 1743. DOI: 10.1016/j.tetlet.2009.01.145
-27.111572	-11.659341	CC(=O)CO,C=C(C)C(=C)C,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1	CCOC(=O)C1CC(C)=C(C)CC1C(C)=O	MCR	Tandem oxidation-Wittig olefination-Diels-Alder reaction with α-hydroxy ketones.	Tetrahedron Lett., 51 (52), 6890-6892. DOI: 10.1016/j.tetlet.2010.10.121
-9.730815	4.2450395	O=Cc1ccccc1,COC(=O)c1cc(N)cc(C(=O)OC)c1,C=Cc1ccccc1	COC(=O)C1=CN(c2ccccc2)C=C(C(=O)OC)C1c1ccccc1	MCR	Synthesis of 1,4-DHPs	Jiang, H., Ji, X., Li, Y., Chen, Z., & Wang, A. (2011). Organic & Biomolecular Chemistry, 9(15), 5358-5361. DOI: 10.1039/C1OB05440F
10.102456	24.871231	O=Cc1ccccc1,NCCc1ccccc1,C[Si](C)(C)C#N	N#C/C(=N\CCc1ccccc1)c1ccccc1	MCR	Synthesis of α-iminonitriles by an oxidative Strecker reaction.	Org. Lett. 2008, 10, 8, 1509-1512. DOI: 10.1021/ol800199b
17.837194	-33.229725	Nc1ccccc1N,[C-]#[N+]C1CCCCC1,O=Cc1ccccc1	c1ccc(-c2nc3ccccc3nc2NC2CCCCC2)cc1	MCR	Synthesis of 2-alkylamino-3-arylquinoxalines	Tetrahedron Lett., 50 (7), 767-769. DOI: 10.1016/j.tetlet.2008.11.123
1.407632	5.25237	O=c1cc(O)c2ccccc2o1,C=O,O=c1cc(O)c2ccccc2o1	O=C(c1cc2c(=O)oc3ccccc3c2o1)c1ccccc1O	2CR ONE-POT	synthesis of furo[3,2-c]coumarins via pseudo-3CR	Tetrahedron 68 (2012) 6721-6726. DOI: 10.1016/j.tet.2012.05.112
-4.742302	-5.220825	C=O,O=C1CCCC1,Cc1ccc(S(=O)(=O)N2CCNc3ccccc3C2)cc1	Cc1ccc(S(=O)(=O)N2CC[n+]3cc4c(c5cccc(c53)C2)CCC4)cc1	MCR	Oxidative multicomponent annulation.	Org. Lett. 2013, 15, 12, 2942-2945. DOI: 10.1021/ol401029k
18.605782	-26.132854	Nc1ccccn1,O=Cc1ccccc1,C[N+](=O)[O-]	O=[N+]([O-])c1c(-c2ccccc2)nc2ccccn12	MCR	Synthesis of 3-nitro-2-arylimidazo[1,2-a]pyridine	Yan, H., Yan, R., Yang, S., Gao, X., Wang, Y., Huang, G., and Liang, Y. (2012) Onepot three-component synthesis of 3-nitro- 2-arylimidazo[1,2-a]pyridine derivatives using air as oxidant. Chem. Asian J., 7 (9), 2028-2031. DOI: 10.1002/asia.201200319
-0.3660295	24.764784	O=Cc1ccccc1,N#CCC#N,Sc1ccccc1	N#Cc1c(N)nc(Sc2ccccc2)c(C#N)c1-c1ccccc1	MCR	Synthesis of 2-amino-3,5-dicarbonitrile-6-thiopyridines.	Takale, S., Patil, J., Padalkar, V., Pisal, R., & Chaskar, A. (2012). Journal of the Brazilian Chemical Society, 23, 966-969. DOI: 10.1590/S0103-50532012000500024
16.101376	-33.930973	O=C1CCN(Cc2ccccc2)CC1,[C-]#[N+]C1CCCCC1,Nc1ccccc1,N=C=O	O=C1N=C(NC2CCCCC2)C2(CCN(Cc3ccccc3)CC2)N1c1ccccc1	MCR	synthesis of iminohydantoine	J. Med. Chem. 2008, 51, 20, 6259-6262. DOI: 10.1021/jm800914n
14.126407	12.140425	[C-]#[N+]CS(=O)(=O)c1ccc(C)cc1,CN,O=Cc1ccccc1	CCOC(=O)c1cncn1-c1cccc(Cl)c1Cn1cncc1-c1ccccc1	ONE-POT	Van Leusen-s 3CR	10.1039/C6OB01642A Org. Biomol. Chem., 2016,14, 9736-9740
15.490531	-31.899605	Nc1ccccc1,[C-]#[N+]C1CCCC1,Cc1ccc(S(=O)(=O)[N-]Cl)cc1	Cc1ccc(S(=O)(=O)N=C(Nc2ccccc2)NC2CCCC2)cc1	MCR	MC synthesis of N-Tosyiguanidines	Tetrahedron letters, 1995, 36.13: 2325-2326 doi: 10.1016/0040-4039(95)00246-9
3.4018066	-40.729576	CC(=O)O,[C-]#[N+]CC(=O)OC,CCOC(=O)C/C(C)=N/N(C)C	CCOC(=O)CN1C(=O)CC(C)(N(C(C)=O)N(C)C)C1=O	MCR	IMCR, Synthesis of N-Aminopeptides	Canadian Journal of Chemistry, 1973, 51(16) 2769-2775 doi 10.1139/v73-414
17.938494	-36.755466	O=C/C=C/c1ccccc1,O=C(O)C(=O)c1ccccc1,NCc1ccc(Cl)cc1,[C-]#[N+]C1CCCCC1	O=C(NC1CCCCC1)c1cc(-c2ccccc2)c(-c2ccccc2)c(=O)n1Cc1ccc(Cl)cc1	MCR	Ugi4-CC base-catalyzed cyclization	Heterocycles, 1997, 8(45) 1589-1592 doi 10.3987/COM-97-7855
3.1321485	-44.19044	O=C1CCC2(CC1)OCCO2,[C-]#[N+]C,CC(N)C(=O)O,CO	CC1NC2(CCC3(CC2)OCCO3)C(=O)N(C)C1=O	MCR	Ugi MCR for snthsis of piperazinediones	Heterocycles, 1998, vol. 47, # 2, p. 965 - 975 doi: 10.3987/COM-97-S(N)108
10.465065	-34.40529	C1=Nc2ccccc2C12CCCCC2,N=C=O,[C-]#[N+]C(C)(C)C	CC(C)(C)N=C1NC(=O)N2c3ccccc3C3(CCCCC3)C12	MCR	Ugi imino hydantoin reaction	Green Chem., 2019,21, 225-232 10.1039/C8GC03039A
15.319084	-37.963387	O=C=O,NCc1ccccc1,CC(C)C=O,[C-]#[N+]C1CCCCC1	CC(C)C(NCc1ccccc1)C(=O)NC1CCCCC1	MCR	four-component condensation of isonitriles using carbondioxide	Monatshefte für Chemie / Chemical Monthly volume 109, pages749-750 (1978) doi: 10.1007/BF00912791
-10.4880495	11.020333	COc1ccc(N)cc1,CC(=O)CC(C)=O,OCC1OC(O)CC1O,CC(=O)OC(C)=O	COc1ccc(N2C(C)=C(C(C)=O)C3CC2OCC3OC(C)=O)cc1	ONE-POT	InCl3-catalyzed three-component coupling	Tetrahedron Letters, 49(20), 3341-3345 doi:10.1016/j.tetlet.2008.02.080
19.082554	-29.528032	Nc1nnc[nH]1,[C-]#[N+]Cc1ccccc1,CN(C)c1ccc(C=O)cc1	CN(C)c1ccc(-c2nc3[nH]cnn3c2/N=C/c2ccccc2)cc1	MCR	Groebke-type synthesis of imidazo[1,2-b][1,2,4]triazoles	10.1016/j.tetlet.2006.07.037 Volume 47, Issue 38, 18 September 2006, Pages 6891-6894
